episode_idx,timestep,var_along_expert,var_ortho_expert,ratio_along_ortho,expert_action_norm
4060,27,0.0002110487,6.296711062338758e-05,3.3517290942263953,0.19304852
4060,30,9.7306336e-05,2.6117797267246753e-05,3.7256716217656707,0.2253826
4060,33,7.043151e-05,1.8963984094877193e-05,3.713961658031697,0.2051006
4060,36,0.00015251589,1.2039720883315548e-05,12.667726206161815,0.18567756
4060,39,1.5385604e-05,1.4076691784677987e-05,1.09298433055796,0.0064255884
4060,42,1.312746e-05,1.1984954905161199e-05,1.0953282830729196,0.0063828593
4165,0,0.000110545065,2.5937108303162644e-05,4.262042760503763,0.0825965
4165,3,0.000113631955,1.8303992196996795e-05,6.2080421555236605,0.08591402
4165,6,0.00013395879,5.468049463122449e-05,2.4498459933027683,0.13623017
4165,9,0.00019184078,3.640114656708976e-05,5.270185085549433,0.15229008
4165,12,0.0005124306,4.1932556183731304e-05,12.220352528414933,0.15008144
4165,15,7.992524e-05,3.6066499578350405e-05,2.2160519720222838,0.08812748
4165,18,8.2102386e-05,2.2718871131222298e-05,3.613840910379385,0.06530455
4165,21,0.00012613689,2.3763554983158062e-05,5.30799743370509,0.062812336
4165,24,0.00011403318,2.8202330019879848e-05,4.043395722964261,0.085322514
4165,27,0.00010860517,4.5342717636772924e-05,2.39520647065488,0.07818325
4165,30,0.0002370941,9.464918378185719e-05,2.5049776808192017,0.19031805
4165,33,0.0004100948,9.076386452355283e-05,4.518260666410944,0.25261778
4165,36,0.0002364187,7.467417224766091e-05,3.1660035554959682,0.22379881
4165,39,5.052994e-05,2.4825837364063617e-05,2.035377044114858,0.13643283
4165,42,8.154575e-05,1.6111307133464737e-05,5.061398970969404,0.072195105
4165,45,0.00012632248,1.6784622393389967e-05,7.526084354622304,0.10954914
4165,48,0.00021854075,2.8007718278689586e-05,7.802875908580788,0.13300157
4165,51,0.00013266015,3.454461198379385e-05,3.8402558618271563,0.15603653
4165,54,0.00014753039,4.629892336719848e-05,3.186475544349646,0.12741494
4165,57,5.2150237e-05,2.7446725227414293e-05,1.9000531609021656,0.1305152
4165,60,7.191477e-05,3.1900968640408615e-05,2.254313114747098,0.10923964
4165,63,3.7485497e-05,2.1916442610164907e-05,1.710382374841466,0.15488243
4165,66,9.678471e-05,2.3012515157461166e-05,4.205742287885227,0.16767775
4165,69,2.0526022e-05,2.137451937937356e-05,0.9603033294980259,0.1483578
4165,72,0.00015157237,2.4014278909468906e-05,6.311760233995939,0.04319946
4165,75,2.10032e-05,2.1195058968472987e-05,0.9909479122891672,0.0046332907
4740,0,0.019797904,0.00016517742992715632,119.85841180389889,0.45546833
4740,3,0.0010672914,0.0001656049168965918,6.444804798935266,0.32998386
4740,6,8.374178e-05,7.879427396395104e-05,1.0627902087366876,0.28233132
4740,9,0.00091384776,0.00013477382983299012,6.780602456921863,0.2680159
4740,12,0.0048047774,0.0002307185229468853,20.825278290466454,0.40959585
4740,15,0.002892842,0.00017606593826983839,16.43044690568263,0.45065036
4740,18,6.9943803e-06,1.823234971256015e-05,0.383624735073664,0.37865135
4740,21,2.0006002e-05,4.081027780441528e-05,0.49021970043107005,0.30354866
4740,24,0.0010870396,7.907626159647678e-05,13.746724626702603,0.20766903
4740,27,0.0015106347,3.717251448951503e-05,40.63848490875756,0.17133874
4740,30,0.0006067508,8.968447156726046e-05,6.7653939169746735,0.14955793
4740,33,0.00034512635,0.00010191918687617526,3.3862745373232697,0.10973866
4740,36,0.0010018037,2.332259108252982e-05,42.95421835993746,0.0736657
4740,39,0.00088734145,2.6653860101198895e-05,33.291292320768164,0.06722078
4740,42,0.00049338315,3.230597259120104e-05,15.272196188683848,0.045273382
4740,45,0.0001529106,3.1001137648808195e-05,4.93241879150789,0.022338584
5159,0,7.0666865e-05,3.653431578757281e-05,1.9342599878900768,0.24944617
5159,3,0.00021175943,4.5651089439683775e-05,4.638650015729298,0.12682854
5159,6,0.00018858236,4.148285618012256e-05,4.54603120175097,0.19526808
5159,9,0.00018523523,6.643135813956565e-05,2.788370342602392,0.22144836
5159,12,0.0004303241,6.7315113909067e-05,6.392681535629271,0.21817267
5159,15,0.00025880328,5.568767045723631e-05,4.647407194057346,0.07846684
5159,18,0.000119498654,5.1799562185051594e-05,2.3069433281731957,0.011894093
5228,0,0.0057524247,0.00018630697926942338,30.87605591618847,0.42749593
5228,3,0.003026797,0.00011588636032761411,26.11866454308859,0.31143308
5228,6,0.0009953302,0.00032451257426688014,3.0671543792294567,0.39009276
5228,9,0.0011815164,0.00018058507207860337,6.542713821828165,0.37047595
5228,12,0.00010242426,3.332078229001862e-05,3.0738851911656253,0.32765916
5228,15,7.185808e-05,3.875904974151165e-05,1.8539690265037123,0.263488
5228,18,0.0006807151,6.127092947668217e-05,11.10991924395486,0.1976916
5228,21,0.0024105487,2.1125150329255044e-05,114.10800404090051,0.17377901
5228,24,0.00011707788,5.105185381909634e-05,2.2933129562367838,0.16912726
5228,27,0.00055376894,6.864386353086918e-05,8.067275275303881,0.13724186
5228,30,0.0027115277,4.545698794437216e-05,59.65040515556437,0.11701047
5228,33,0.00066906936,3.24272104796577e-05,20.632960574065873,0.11066066
5228,36,0.00043078288,2.74751627659227e-05,15.678992776446494,0.10052287
5228,39,0.00061761297,2.6808179756428334e-05,23.038228399332393,0.08844304
5228,42,0.0011724003,4.399971580727303e-05,26.645633749852934,0.08953133
5228,45,0.0006974225,0.00016516402482669404,4.222605269758039,0.087707385
6921,0,0.00014478328,7.716828382554207e-05,1.8762018449160218,0.20772962
6921,3,0.0003846144,8.46816048501654e-05,4.541888360806129,0.20887686
6921,6,0.00023765543,6.328874881914322e-05,3.7550976665753995,0.15166363
6921,9,8.731995e-05,2.6483190285557128e-05,3.297184076667954,0.15391645
6921,12,7.071621e-05,4.7165335730669346e-05,1.4993259278635616,0.18598966
6921,15,0.00024634853,7.310820287687981e-05,3.3696427924074435,0.2109618
6921,18,0.0001872113,3.926259554684796e-05,4.768184669814282,0.15587302
6921,21,0.00018580939,4.94644590752556e-05,3.7564221401819333,0.10098283
6921,24,0.00019999752,6.215452176934861e-05,3.2177469221654382,0.061407633
8690,0,0.018155305,0.0002129050169853454,85.27419866431333,0.48653728
8690,3,1.1199406e-05,5.131032060276955e-05,0.21826809418101778,0.46162036
8690,6,6.245239e-05,0.0001206455871145776,0.5176516654741148,0.37239522
8690,9,0.0068989387,0.00021014213958319198,32.82986787842155,0.31504765
8690,12,0.0027102989,0.00019635357200465303,13.803155400870287,0.43140656
8690,15,6.739073e-05,0.00010538051657854243,0.639498924866574,0.5244833
8690,18,0.001920974,0.0001377417765399243,13.946197346581007,0.54053813
8690,21,0.0036452166,0.0001156699169981987,31.513955184536904,0.43197554
8690,24,0.00015095534,4.743242715584471e-05,3.182534595233316,0.40108314
8690,27,6.9852525e-05,3.180957270508751e-05,2.195959252026552,0.33736825
8690,30,0.0025264432,7.49173167934443e-05,33.72308735746693,0.3256891
8690,33,0.00034481814,0.00012680701911449432,2.719235419512625,0.31707734
8690,36,0.00025898736,0.00010133672386724899,2.5557108237500037,0.26505235
8690,39,0.001926983,7.36225307225547e-05,26.173821916323295,0.25401995
8690,42,0.009845883,0.00018626193892448507,52.8604110482379,0.20560065
8690,45,0.0019277957,0.00039396510320775053,4.893315899876218,0.12538779
10026,0,0.00022134354,9.059028184794365e-05,2.4433474748108863,0.5908695
10026,3,7.0870155e-05,3.606646737836777e-05,1.9649874418000297,0.5097025
10026,6,1.5490075e-05,1.8484632861106955e-05,0.8379974598652988,0.20039423
10026,9,0.00017443918,1.1720086517248382e-05,14.88377899279426,0.07773297
10026,12,4.7363934e-05,1.0670447583369752e-05,4.438795418386067,0.13515083
10026,15,0.00011644528,5.9484092994256225e-05,1.9575868283925308,0.21165678
10026,18,4.086238e-05,2.15454170718155e-05,1.8965693767521052,0.21640173
10026,21,3.0031943e-05,1.412985395600504e-05,2.125424835144079,0.20295517
10026,24,3.6396676e-05,8.084494224254121e-06,4.5020349522109555,0.15029809
10026,27,4.523803e-05,8.753252567406348e-06,5.168139460068995,0.16252974
10026,30,0.0004132725,5.88877740851108e-05,7.017967772721958,0.38192007
10026,33,7.401155e-05,5.4381896761503624e-05,1.3609593371318156,0.48887908
10026,36,0.00021728003,0.0001099874919399302,1.9754976375136157,0.4642813
10026,39,0.00084197015,0.00014032353151668893,6.000206372589272,0.22535138
10815,0,0.00013113026,4.3042796723386076e-05,3.0465088735825376,0.18308343
10815,3,3.4544177e-05,1.5342116425249805e-05,2.2515913570665798,0.16619633
10815,6,2.0189282e-05,7.6250382451380185e-06,2.647761370374037,0.07527038
10815,9,2.484814e-05,8.47033546999731e-06,2.93354841813725,0.067990206
10815,12,9.58431e-05,8.91729475969964e-06,10.748001490631506,0.13920191
10815,15,0.0002683153,3.830687529308365e-05,7.004364419243146,0.22885844
10815,18,3.2437758e-05,1.5959931299724476e-05,2.0324497204837657,0.25016236
10815,21,7.923995e-06,6.679882681829498e-06,1.1862476788879688,0.20494951
10815,24,1.0650532e-05,5.4311401091833065e-06,1.9610122349298067,0.107447155
10815,27,3.99816e-05,1.5139538903740492e-05,2.6408731458003243,0.1392698
10815,30,4.6853496e-05,2.5638319710467723e-05,1.8274792125162307,0.14604817
10815,33,7.901874e-05,2.411264242564744e-05,3.2770668229733304,0.14143702
10815,36,4.2026008e-05,1.408679514845952e-05,2.9833618743063943,0.017828494
10951,0,0.0062360307,0.0002040124518123079,30.566912287841532,0.47649455
10951,3,0.0017526716,0.0001827073184416649,9.592782422569403,0.39421633
10951,6,0.0006775973,0.0001431346296312961,4.73398578172119,0.28770006
10951,9,0.009338706,0.0003131120961080206,29.82543924860676,0.21229495
10951,12,0.0027117885,9.62336408965131e-05,28.17921563697747,0.17571391
10951,15,0.0040445435,0.00019232072728745482,21.030200660812195,0.17309734
10951,18,0.00078522635,0.00025040870334239716,3.1357789929043802,0.3800596
10951,21,0.00029772692,0.00022046355173942892,1.3504586832156438,0.46162817
10951,24,5.1290215e-05,3.0278629484645863e-05,1.693941108622352,0.4762279
10951,27,0.001177354,4.582000064088943e-05,25.69519862079464,0.31643853
10951,30,0.0010212928,3.568054810958974e-05,28.62323627901539,0.28344736
10951,33,5.7259917e-05,5.534150578240131e-05,1.0346649534195629,0.23417592
10951,36,0.00085017574,5.670240089455818e-05,14.993646243979303,0.17550322
10951,39,0.0015047948,4.7963885392280334e-05,31.373496925684734,0.17021033
10951,42,0.0008261678,7.830396730532037e-05,10.55077851431449,0.14423092
10951,45,0.00012531056,8.359284912969204e-05,1.4990583484677507,0.10945152
11212,0,0.00047064203,7.2896822375503e-05,6.456276339677225,0.18746829
11212,3,0.00031746912,7.568853610056512e-05,4.194414889961548,0.1658688
11212,6,0.0001078057,4.9146496631363604e-05,2.193558247265717,0.07729427
11212,9,6.8630696e-05,3.369673442571087e-05,2.0367165222427444,0.062746026
11212,12,4.656753e-05,2.1571598134617855e-05,2.1587426699686016,0.04893386
11212,15,9.677845e-05,2.7169049915639646e-05,3.562084472047594,0.05970876
11212,18,0.00017404015,4.8515302664104925e-05,3.587324820719772,0.16129805
11212,21,0.00045080014,9.115398960544708e-05,4.945479027654443,0.21600388
11212,24,0.00053195923,7.138557811366751e-05,7.451914589310027,0.20863661
11212,27,0.00014629091,5.866505918984718e-05,2.4936634366018446,0.14399669
11212,30,0.000118427975,5.450526727957928e-05,2.1727803807810537,0.097398855
11212,33,5.020256e-05,4.622912866638062e-05,1.0859508462546823,0.104130946
12082,0,0.0008962683,0.0001227759379655757,7.3000321255959895,0.36605108
12082,3,0.00011141904,7.077794957985269e-05,1.574205509060309,0.32952717
12082,6,0.0008591219,0.00015863932748424247,5.415567010135437,0.29657885
12082,9,0.0016946899,0.00010661363720576813,15.89561990814909,0.34223688
12082,12,0.0019049945,0.00020025777531431076,9.512711699630978,0.3106646
12082,15,0.00033721188,9.453852482615634e-05,3.566925562388433,0.34049264
12082,18,0.0004267034,7.388525285777893e-05,5.775217355550381,0.2980593
12082,21,7.707711e-05,2.730427002732424e-05,2.822895740669294,0.27004585
12082,24,0.0014153287,0.00011293690136455475,12.5320306086973,0.27373314
12082,27,0.0011045941,0.00011428709122094703,9.665081857314233,0.2461181
12082,30,0.004657718,3.3987398715095315e-05,137.04249408306362,0.22564833
12082,33,0.0009974943,7.110510140340379e-05,14.028449498318253,0.2541663
12082,36,0.0009774758,5.869519837359165e-05,16.653419790459754,0.24236274
12082,39,0.0024072293,5.751909153100024e-05,41.85096128215625,0.21179405
12082,42,0.0004867956,5.239179417332436e-05,9.291447152129225,0.22696047
12082,45,0.0002127702,6.947786289643734e-05,3.062417206130292,0.21318428
12725,0,7.864719e-06,4.467774836465399e-05,0.1760321255490611,0.3904451
12725,3,1.0600713e-05,1.1317313034483727e-05,0.9366810637955494,0.38729295
12725,6,3.1090898e-05,1.5691206344660928e-05,1.9814217872244704,0.18757468
12725,9,4.5480883e-05,1.0424138770062238e-05,4.363035093455385,0.13351108
12725,12,2.9721132e-05,1.3429197195441799e-05,2.2131726389240995,0.070958875
12725,15,0.0002625317,1.3487299587181273e-05,19.465105829259095,0.14126655
12725,18,0.00021604226,6.716748441945999e-05,3.2164709009613857,0.22674567
12725,21,0.00013012848,4.678183889135401e-05,2.7816024828708374,0.25061196
12725,24,5.4086454e-06,6.907493832144649e-06,0.7830112518842506,0.20987274
12725,27,2.3896286e-05,5.998584922363467e-06,3.9836538150857614,0.09456592
12725,30,1.4158533e-05,6.094349528405261e-06,2.3232230507959306,0.06458982
12725,33,2.433607e-05,1.096203576456359e-05,2.2200319883841293,0.07589048
12725,36,5.714862e-05,1.7449381127160913e-05,3.275108692990631,0.12895419
12725,39,6.781686e-05,2.3721811421057012e-05,2.8588397765970486,0.13445123
12725,42,5.0787356e-05,1.671215137863096e-05,3.0389477946636836,0.08867742
13700,0,0.0001189788,6.64457936394722e-05,1.7906145031699894,0.1273798
13700,3,4.8086604e-05,3.2257266402086046e-05,1.4907216000235581,0.13186678
13700,6,5.028336e-05,2.1320257454793503e-05,2.3584781287372665,0.105690226
13700,9,5.570173e-05,1.0404210696195035e-05,5.353767987613261,0.09440467
13700,12,2.6962078e-05,6.577675602339366e-06,4.099028195437936,0.1442183
13700,15,3.506469e-05,1.817073380733107e-05,1.9297344755452708,0.17783757
13700,18,4.448705e-05,1.4410760412190823e-05,3.0870716073205076,0.19802853
13700,21,1.8798783e-05,1.5622937427635524e-05,1.2032809217521543,0.17386895
13700,24,1.7010443e-05,1.1703181526366067e-05,1.453488786616068,0.11867144
13700,27,2.1391466e-05,2.1276772616708534e-05,1.0053905612085718,0.107124925
13700,30,3.2508404e-05,3.554542707477478e-05,0.9145593820306068,0.11081868
13700,33,8.422849e-05,3.286201427591608e-05,2.5630958832556483,0.099116184
13700,36,0.00042951186,8.778652532937679e-05,4.892685459908,0.010969169
16293,0,0.00010858592,5.285864438306778e-05,2.0542698316268564,0.518713
16293,3,7.418535e-05,4.0110490443383124e-05,1.8495249035349275,0.4050142
16293,6,0.0001509174,3.387036168591139e-05,4.455736402104462,0.16521852
16293,9,4.4889297e-05,2.792835770610799e-05,1.6073017060103252,0.25055498
16293,12,0.00012270793,3.7305649033093704e-05,3.2892587838562357,0.3218267
16293,15,0.00013049817,4.594836463319494e-05,2.8401047928820815,0.32672653
16293,18,7.8344834e-05,6.155180249442445e-05,1.2728276161241878,0.34955853
16293,21,0.0002282674,8.64027979526114e-05,2.641898194015584,0.3433572
16293,24,0.00011414428,6.716333805246556e-05,1.6995027419223026,0.29553863
16293,27,7.248506e-05,3.320558561368826e-05,2.1829177289717303,0.16009708
16293,30,0.00011752093,3.4526243132162604e-05,3.403814664699644,0.11014163
16751,0,0.00033782603,7.043917108564934e-05,4.79599666856435,0.23623316
16751,3,0.0002917224,8.740587199622013e-05,3.3375605487333635,0.26871005
16751,6,0.0004939147,7.40373507142067e-05,6.67115582977974,0.22237141
16751,9,0.00025167296,2.9722184061687042e-05,8.467512270778656,0.15358484
16751,12,6.3698004e-05,1.811194654673021e-05,3.516905473265146,0.0742032
16751,15,0.00030614206,2.8478665316992617e-05,10.749873778049757,0.10599307
16751,18,6.130673e-05,3.24018542317951e-05,1.8920747846520058,0.1820775
16751,21,8.01688e-05,5.9235722143599325e-05,1.3533860531206785,0.37027082
16751,24,0.00014209315,3.629664028499355e-05,3.9147742080265013,0.41268894
16751,27,0.0001827409,4.193478045945472e-05,4.357740701527447,0.3761102
16751,30,0.0001404816,2.1222775722754763e-05,6.61937916175218,0.15087853
16751,33,5.5541714e-05,1.5754282395256327e-05,3.5254994337645202,0.10171677
16751,36,0.00014633451,3.207468011594833e-05,4.562306159152246,0.08290024
16751,39,0.0004190052,5.742199124490961e-05,7.296946510439375,0.23008743
16751,42,0.00015151133,3.906776335962275e-05,3.878167377789534,0.34102476
16751,45,9.45715e-05,3.368807015346086e-05,2.807269744288949,0.4129389
16842,0,0.00041449626,6.125220394832023e-05,6.767042357355873,0.20788994
16842,3,0.00032157902,4.4351309894564304e-05,7.2507220418525415,0.26018494
16842,6,0.00021707773,3.279890230995543e-05,6.618444962165265,0.27518025
16842,9,6.5678705e-06,8.979321833937726e-06,0.731443937034818,0.23458257
16842,12,1.4885416e-05,1.0015559382736683e-05,1.4862291213836551,0.16524456
16842,15,2.8310711e-05,2.664052435454536e-05,1.0626934621198816,0.1689345
16842,18,1.0153745e-05,7.368790164114313e-06,1.377939261819159,0.13790515
16842,21,0.00014747755,1.2144975195777544e-05,12.143091826682017,0.14809696
16842,24,6.568819e-05,2.2159441017565575e-05,2.9643432476415277,0.12930265
16842,27,8.385791e-05,4.966855990363562e-06,16.883498800775065,0.118637435
16842,30,1.3175082e-05,4.801966381219632e-06,2.743684791835179,0.009020413
16861,0,0.00058911514,3.902427852153778e-05,15.096118622022814,0.30570236
16861,3,0.0019747815,8.464879059094063e-05,23.32911664422726,0.13332339
16861,6,0.00025207974,2.2408057083474828e-05,11.24951358147292,0.072417855
16861,9,0.000108923305,1.5160737638460828e-05,7.184564976249829,0.05971326
16861,12,5.212124e-05,1.8092896541620188e-05,2.880757018412876,0.10249818
16861,15,0.00013105928,1.7342804138489227e-05,7.556983107954189,0.10154287
16861,18,3.4219884e-05,3.1468916704204486e-05,1.087418546847743,0.10413347
16861,21,0.00065211864,3.7571816566459676e-05,17.356590758871825,0.22750887
16861,24,0.00022163306,4.1295382927389853e-05,5.367017947034493,0.27818874
16861,27,0.0015889923,7.909303531050682e-05,20.090167264249253,0.28363255
16861,30,0.002910794,0.0001520891971093543,19.1387294238033,0.12484498
16861,33,0.000108636836,3.9853272028267384e-05,2.7259201094243393,0.07886152
16861,36,4.82999e-05,3.602450089331003e-05,1.3407513576331946,0.07491368
16861,39,4.0359715e-05,2.904076802920788e-05,1.3897605950851804,0.083009526
16861,42,9.481464e-05,2.9084344513397266e-05,3.259988916621878,0.0825072
16861,45,1.4828457e-05,2.03732014732792e-05,0.7278412828897378,0.06450304
17113,0,0.00044162094,4.826682282889143e-05,9.149575534305187,0.20028256
17113,3,1.9879193e-05,1.8308233925478256e-05,1.0858061576789206,0.12254606
17113,6,5.0176295e-06,3.330969001523199e-06,1.5063573142512163,0.07323874
17113,9,1.7833272e-05,7.048844944368651e-06,2.5299566395191384,0.12469998
17113,12,7.167376e-05,1.647106020097086e-05,4.351496642272738,0.15369578
17113,15,0.0003943873,3.314647387633932e-05,11.89831800990635,0.16609533
17113,18,7.559139e-06,9.541786176727172e-06,0.7922142305451375,0.14890963
17113,21,0.00011307174,2.7339754408185787e-05,4.135799507510331,0.1616695
17113,24,5.4974415e-05,3.635436494616752e-05,1.5121819513565087,0.20499294
17113,27,3.844724e-05,1.915945656637245e-05,2.00669786117688,0.2339204
17723,0,0.00012226166,6.396021258006705e-05,1.9115267242160505,0.3055209
17723,3,7.5785974e-05,3.964189152689056e-05,1.9117648379683738,0.25736532
17723,6,0.0001244659,3.1823208159271704e-05,3.9111677983444126,0.14993426
17723,9,3.8464077e-05,2.894966684757395e-05,1.3286535310230532,0.22863677
17723,12,2.0777992e-05,2.4529528170031435e-05,0.8470604095017071,0.39609328
17723,15,3.7928246e-05,3.717888760915462e-05,1.0201554940307598,0.4629531
17723,18,2.5859128e-05,3.435494665532036e-05,0.7527046492625064,0.38815236
17723,21,7.385773e-05,2.9924342983422127e-05,2.4681487306004346,0.192781
17723,24,6.572338e-05,6.096483148792957e-05,1.0780540445178397,0.1971364
17723,27,6.130929e-05,4.674230722036768e-05,1.3116445496792772,0.29363218
17723,30,3.3013523e-05,5.017251192413746e-05,0.6580001949052711,0.28622475
17723,33,0.00013099912,8.728460190778083e-05,1.5008273789227116,0.20209119
17723,36,0.00017284026,9.21568456799426e-05,1.8755010052088092,0.08214337
21886,0,0.00022777151,2.3770653840867764e-05,9.582046492219897,0.2593153
21886,3,0.0017168864,8.089113683301083e-05,21.224654287641624,0.114671305
21886,6,0.00018351893,3.2020490022098766e-05,5.731296809971647,0.06364786
21886,9,0.00012500824,2.7043544291023244e-05,4.622479989159392,0.19297822
21886,12,0.0009236596,0.00015344787785347472,6.019370272072914,0.23272285
21886,15,0.0024474012,0.00020028189062438112,12.219782656250139,0.24672683
21886,18,0.0009367139,0.00012656917518123666,7.400805790535558,0.14027257
21886,21,3.9871626e-05,2.642431385577359e-05,1.508899184628682,0.054548718
21886,24,0.00011538016,2.7948658556697216e-05,4.128289611867674,0.057299715
21886,27,8.2161154e-05,2.9538968637427118e-05,2.78144964537443,0.07194889
21886,30,4.135816e-05,2.7166649778472616e-05,1.522387143017611,0.07426082
21886,33,3.994419e-05,1.5310383342365e-05,2.608960720539687,0.055526424
21886,36,4.2309362e-05,1.5582828633883533e-05,2.7151272380938,0.0546022
21886,39,7.086739e-05,1.650655820490198e-05,4.293286930260489,0.054863334
21886,42,4.3039687e-05,1.2882036513629112e-05,3.341062313431042,0.0564087
21886,45,2.9297213e-05,1.5318081615136024e-05,1.9125901932944307,0.05461149
24266,0,0.0001647039,4.5784620290741007e-05,3.5973630775952414,0.27139723
24266,3,0.00018381154,2.887213672015895e-05,6.366398996041594,0.24398491
24266,6,0.00011970818,4.835819647191687e-05,2.4754475739398445,0.13548183
24266,9,0.00019813096,6.434441286515682e-05,3.079225571966464,0.24140193
24266,12,0.0011323275,6.150290805925714e-05,18.41095839048778,0.29027316
24266,15,0.00013479184,6.988345387768238e-05,1.9288091342927114,0.298989
24266,18,4.6784375e-05,3.4720151427578416e-05,1.3474703534912889,0.19580458
24266,21,0.0002881365,4.801563819513676e-05,6.000888835021923,0.117175095
24266,24,0.00014570574,3.660556196453089e-05,3.980426173539114,0.013920922
25065,0,0.00020813962,4.821073045914478e-05,4.317288315282031,0.29826185
25065,3,3.846786e-05,3.35961094799828e-05,1.145009382703953,0.27095434
25065,6,0.0001880491,3.5012591669851164e-05,5.370899285955117,0.15668184
25065,9,5.6650373e-05,1.9566153493174848e-05,2.895324989306127,0.085509844
25065,12,7.381187e-05,3.9274068648352265e-05,1.8794046893544836,0.059540354
25065,15,0.0002959117,2.724598062799332e-05,10.860747348893666,0.14368407
25065,18,0.00031225805,8.814746236547511e-05,3.5424508487585977,0.25284466
25065,21,0.0012787922,0.00011991623273872315,10.664045471531733,0.29842812
25065,24,2.1900338e-05,1.617351502298992e-05,1.3540864624219533,0.22990254
25065,27,8.476206e-05,2.052982590418864e-05,4.128727720409748,0.26581335
25065,30,0.00022285315,4.24648763889328e-05,5.247940675495534,0.21924637
